subject,session,trial,class,channel,artifact,peak_abs_uv,theta_baseline,theta_mi,beta_baseline,beta_mi,mu_baseline,mu_mi,theta_beta_baseline,theta_beta_mi,theta_beta_change_pct,mu_erd_pct,beta_erd_pct
A18,A18_R2_acquisition,17,LEFT,C4,False,9.900780808233824,6.637047418500168e-13,4.4220795627541185e-13,9.145702655264937e-13,7.47821172353087e-13,2.6333409363351834e-12,8.883808587670912e-13,0.7257012029228173,0.5913284788179566,-18.516260351183686,66.26411542428497,18.23250760043174
A18,A18_R2_acquisition,18,LEFT,C3,False,7.020899752320874,5.861384776642261e-13,2.6953696132731906e-13,9.975272545709648e-13,1.2986878413373207e-12,8.231055256940161e-13,2.9697983971773834e-13,0.5875914417158692,0.2075456108449926,-64.67858513409874,63.91959105518889,-30.1907126232741
A18,A18_R2_acquisition,18,LEFT,Cz,False,7.020899752320874,3.1644317145802365e-13,2.85527081761494e-13,6.891524922432843e-13,4.54522419544924e-13,2.7302119421792206e-13,2.651691873284038e-13,0.459177286623398,0.6281914147323444,36.80803320038044,2.875969725357984,34.04617633096091
A18,A18_R2_acquisition,18,LEFT,C4,False,7.020899752320874,8.860934230076937e-13,3.190600077231098e-13,7.223353560016746e-13,7.952809586319423e-13,6.640398292274367e-13,3.029077732724535e-13,1.2267064261016727,0.40119155910882487,-67.29522642318227,54.38409566111943,-10.098578454478767
A18,A18_R2_acquisition,19,LEFT,C3,False,8.289100737341467,4.592926206160195e-13,7.306058044128456e-13,1.4487245510652038e-12,1.3135522340924778e-12,7.27235784080202e-13,6.492725442870573e-13,0.31703239948430184,0.5562061297985725,75.4414156733888,10.720490039107686,9.33043599442957
A18,A18_R2_acquisition,19,LEFT,Cz,False,8.289100737341467,3.064658370064683e-13,5.047321235030381e-13,4.763643330147152e-13,5.958856840003826e-13,3.238460418666114e-13,4.438312968855292e-13,0.6433433734783863,0.8470284436346922,31.6603976279471,-37.05009155811712,-25.090323246760658
A18,A18_R2_acquisition,19,LEFT,C4,False,8.289100737341467,6.199095916332693e-13,6.72488295680306e-13,1.1728784702421178e-12,9.28681168486339e-13,6.067100720282476e-13,6.183735998533056e-13,0.5285369348670039,0.7241325855421374,37.006997576120455,-1.9224219875016217,20.82034140377469
A18,A18_R2_acquisition,20,LEFT,C3,False,8.189950655389866,5.608248069882867e-13,3.452260743015127e-13,8.77777663484323e-13,1.6653546434903677e-12,5.448933399464187e-13,3.386238180062956e-13,0.6389144202668618,0.2072988331049797,-67.55452271395048,37.855027180256286,-89.72397143027902
A18,A18_R2_acquisition,20,LEFT,Cz,False,8.189950655389866,2.242328391832118e-13,5.982586953962214e-13,6.231954484379733e-13,6.220851016264642e-13,6.669947064145494e-13,5.425527725019974e-13,0.3598114199088694,0.9616991209595795,167.27865424703649,18.65710967655103,0.17816991672390808
A18,A18_R2_acquisition,20,LEFT,C4,False,8.189950655389866,6.822494506674341e-13,4.582285598330754e-13,5.58836688144654e-13,9.196018172391533e-13,7.664058194225183e-13,3.355500446682546e-13,1.2208386906960462,0.4982901852116585,-59.18460079868828,56.21770657729487,-64.55645034549268
A18,A18_R2_acquisition,21,RIGHT,C3,False,9.973270667294114,6.227917000388505e-13,3.9243787830094024e-13,1.7388970993300723e-12,1.2753208605400743e-12,1.0799259444344939e-12,5.418320839293131e-13,0.35815328019052267,0.3077169757379725,-14.082323754153567,49.82692223279764,26.65921054032441
A18,A18_R2_acquisition,21,RIGHT,Cz,False,9.973270667294114,5.265436607299995e-13,5.095038170557311e-13,8.595358319565467e-13,6.192368117161219e-13,3.603654286315235e-13,4.864384163111739e-13,0.6125907043705637,0.8227931663876986,34.313687837153466,-34.98476203957982,27.95683569042564
A18,A18_R2_acquisition,21,RIGHT,C4,False,9.973270667294114,9.337723751631567e-13,4.810389036185385e-13,1.2391084968576149e-12,8.866088912308117e-13,7.44501947591565e-13,2.9544029273626004e-13,0.7535840303986358,0.542560432651142,-28.00266317159948,60.317055758954304,28.447840243267144
A18,A18_R2_acquisition,22,RIGHT,C3,False,7.448191385798904,7.970434449890445e-13,8.578110226117635e-13,1.1127209800386359e-12,1.3452868990181134e-12,2.010668273931376e-13,3.6807032597141837e-13,0.7163012644565843,0.6376416980183598,-10.981352447827781,-83.05870279225412,-20.900650131662154
A18,A18_R2_acquisition,22,RIGHT,Cz,False,7.448191385798904,1.1078208744788951e-12,1.499483459552358e-12,5.274588684565758e-13,4.166795814304727e-13,6.77577399290232e-13,4.0095736078678494e-13,2.100298128876942,3.5986487612486053,71.33990226296359,40.82486204427847,21.002450361723934
A18,A18_R2_acquisition,22,RIGHT,C4,False,7.448191385798904,4.3243222595644776e-13,6.490815921984973e-13,9.91392998857471e-13,1.08793796618811e-12,2.1785447180922827e-13,4.713022480817981e-13,0.4361864835184468,0.5966163626706891,36.78011245514845,-116.3381105596538,-9.73831441637192
A18,A18_R2_acquisition,23,RIGHT,C3,False,6.158538362328092,1.50591857519161e-13,4.98850842287818e-13,1.2068003829122866e-12,1.0057633729434457e-12,7.416741067371872e-13,3.4216995656208334e-13,0.12478605380928721,0.4959922539512368,297.47410773103763,53.8651877618627,16.65867966363189
A18,A18_R2_acquisition,23,RIGHT,Cz,False,6.158538362328092,3.2962042892470064e-13,5.886889592679994e-13,5.983143924306152e-13,4.700483704231509e-13,7.279696124468614e-13,7.249044117545814e-13,0.5509150926248624,1.2524008087466505,127.33100354530578,0.42106162673152836,21.437896803115763
A18,A18_R2_acquisition,23,RIGHT,C4,False,6.158538362328092,3.568410575840878e-13,7.131490350274423e-13,9.153034590807943e-13,1.0715620216330357e-12,1.281747000668478e-12,3.050676566105136e-13,0.3898609297756289,0.6655228728063913,70.7077631988951,76.19907388498592,-17.07177668804684
A18,A18_R2_acquisition,24,RIGHT,C3,False,11.045038800292634,4.3450370243383136e-13,3.18330255007929e-13,1.1785267928047955e-12,1.210486158717452e-12,4.678590896962146e-13,5.629637813089527e-13,0.36868377120196716,0.26297719533217123,-28.67133953989237,-20.327635757700147,-2.711806478034819
A18,A18_R2_acquisition,24,RIGHT,Cz,False,11.045038800292634,3.854581452866883e-13,7.537857529935712e-13,5.29282026726645e-13,7.151789353312352e-13,3.2380950096181847e-13,3.146215476631016e-13,0.7282660771055494,1.0539820396757844,44.724857138035865,2.837456365988552,-35.122467648159756
A18,A18_R2_acquisition,24,RIGHT,C4,False,11.045038800292634,1.725254514564544e-13,4.2091905572933226e-13,9.321781337450113e-13,9.459684779880437e-13,3.6471097050225745e-13,1.2663122044539192e-12,0.18507777130894076,0.44496097441277777,140.41837723992654,-247.20979265033685,-1.479367917334635
A18,A18_R2_acquisition,25,RIGHT,C3,False,7.41242220987905,4.842672767925644e-13,7.530100162216837e-13,1.3558393932855418e-12,1.3120657491432625e-12,3.7364479997422104e-13,5.818260110047864e-13,0.35717156411797585,0.5739118003144091,60.68238851311319,-55.716341039652754,3.2285272399561054
A18,A18_R2_acquisition,25,RIGHT,Cz,False,7.41242220987905,4.403816838896102e-13,7.054823462098217e-13,7.914113163529598e-13,5.392461407674266e-13,5.28012999150117e-13,3.842830944540116e-13,0.5564510827555633,1.3082751880353127,135.1105476435939,27.220902691307067,31.862720481124718
A18,A18_R2_acquisition,25,RIGHT,C4,False,7.41242220987905,2.9816960997211637e-13,8.317359897361727e-13,1.0092337156169085e-12,8.310269113104437e-13,2.645188503427872e-13,3.8607974877118767e-13,0.29544158638205614,1.0008532556720826,238.76519143036603,-45.95547662137158,17.657634851956303
A18,A18_R2_acquisition,26,LEFT,C3,False,7.383698750111644,2.2787154166246856e-13,4.953485530243761e-13,1.4286892678402855e-12,1.5052999046459706e-12,7.457433133750225e-13,6.207098664440495e-13,0.1594969226632019,0.3290696767438356,106.31725756785175,16.766284683815282,-5.362302253554089
A18,A18_R2_acquisition,26,LEFT,Cz,False,7.383698750111644,8.959223315372055e-13,6.07778863431298e-13,6.875489288371872e-13,6.310003400981432e-13,2.1741216870723407e-13,3.2647802266169446e-13,1.3030670167029836,0.9631989474629548,-26.08216345617911,-50.16547813444969,8.224663928235827
A18,A18_R2_acquisition,26,LEFT,C4,False,7.383698750111644,3.2731625256778695e-13,5.433437889138326e-13,9.406484740120337e-13,1.0229429144665027e-12,6.967432728025591e-13,6.621971829824719e-13,0.3479687275435899,0.531157488096199,52.645179308436894,4.958223662659868,-8.748692282832133
A18,A18_R2_acquisition,27,RIGHT,C3,False,7.514820310437174,4.4571291066941527e-13,7.142608130116331e-13,1.4921274647303493e-12,1.3351065143903128e-12,2.941753494584582e-12,4.1190354799223406e-13,0.29870967541634424,0.5349841419490086,79.09836405645142,85.99802638968563,10.523293354727747
A18,A18_R2_acquisition,27,RIGHT,Cz,False,7.514820310437174,7.242010337086862e-13,6.059619888217774e-13,5.727286797340307e-13,4.675583282737854e-13,4.525051845667007e-13,5.988999210555934e-13,1.2644748889561417,1.296013678248391,2.494220293950284,-32.35205727622193,18.363032127024855
A18,A18_R2_acquisition,27,RIGHT,C4,False,7.514820310437174,3.6245221650087734e-13,6.335188079331181e-13,8.189651133503502e-13,8.559560558539419e-13,7.844422780931543e-13,6.54137627483474e-13,0.44257345104494294,0.7401300611175535,67.2332715326826,16.61112031422232,-4.516790996415396
A18,A18_R2_acquisition,28,LEFT,C3,False,9.294185637284729,3.449881237894787e-13,5.547476198877478e-13,1.209964712110871e-12,1.4482571940432197e-12,2.1430270677009703e-13,2.687151345769148e-12,0.2851224670739545,0.3830449606392169,34.344011740002045,-1153.904528911019,-19.69416789987455
A18,A18_R2_acquisition,28,LEFT,Cz,False,9.294185637284729,1.009718955106286e-12,7.910604224687158e-13,4.658302991935091e-13,4.1805005295883994e-13,5.337667035319706e-13,4.970851952338347e-13,2.167568225713119,1.8922624620420785,-12.701134866491518,6.872198669458376,10.257006965281349
A18,A18_R2_acquisition,28,LEFT,C4,False,9.294185637284729,6.87114487708991e-13,3.9590477675731915e-13,7.725431478603666e-13,9.446674776298986e-13,5.496081569353356e-13,1.1914774973183312e-12,0.8894189141564731,0.4190943227458356,-52.879985339270014,-116.7867201902746,-22.280222178689566
A18,A18_R2_acquisition,29,LEFT,C3,False,9.193002234489652,3.9181740515791677e-13,7.505125546688332e-13,1.1242644686463042e-12,1.3080848897142884e-12,7.865636302132721e-13,4.72782434322948e-12,0.34850999572164126,0.5737491202369596,64.62917198369807,-501.07334761302894,-16.350282891117008
A18,A18_R2_acquisition,29,LEFT,Cz,False,9.193002234489652,7.941597401194568e-13,5.34736184293072e-13,5.654648652665963e-13,4.903810210499487e-13,1.744911265891579e-12,4.776254513144079e-13,1.4044369312760734,1.090450407620089,-22.356754985835913,72.62752206082179,13.278251015869621
A18,A18_R2_acquisition,29,LEFT,C4,False,9.193002234489652,6.555415759603938e-13,1.2510991631014014e-12,8.180731272282078e-13,8.018624165649484e-13,6.297553376373636e-13,1.2592764749606894e-12,0.8013239332056991,1.5602416789415223,94.707984410221,-99.96281090448292,1.981572322047119
A18,A18_R2_acquisition,30,RIGHT,C3,False,8.056707596523225,4.827094177811861e-13,5.555214291688402e-13,1.266632410763537e-12,1.1883057056635713e-12,6.381064275432364e-13,4.1457343295988904e-13,0.3810966888887713,0.46749033226145037,22.669743897432372,35.03067590840109,6.183854481723686
A18,A18_R2_acquisition,30,RIGHT,Cz,False,8.056707596523225,1.860038521407627e-12,7.338440038473559e-13,7.083424010169793e-13,4.817540173877787e-13,9.121885798006543e-13,6.857675199449581e-13,2.625903120774837,1.5232753176122706,-41.990422054763734,24.821738056091128,31.988538777840187
A18,A18_R2_acquisition,30,RIGHT,C4,False,8.056707596523225,2.8135246395757293e-13,4.1607650995339633e-13,7.959065411585632e-13,1.0101231192198833e-12,7.573513311185158e-13,5.022550859554295e-13,0.35349937386872277,0.411906729027974,16.522619126601807,33.682682617899424,-26.9147904915438
A18,A18_R2_acquisition,31,LEFT,C3,False,6.744231443165734,7.624767061742095e-13,3.9101538981284096e-13,1.306705776810043e-12,1.209768418552529e-12,1.427420234997967e-13,4.918755730569806e-13,0.5835106262678224,0.32321507473363,-44.608536642950654,-244.5905844663055,7.418453333401462
A18,A18_R2_acquisition,31,LEFT,Cz,False,6.744231443165734,5.419123015819866e-13,8.731158141917778e-13,7.790089840681609e-13,5.565553455470418e-13,6.355600531183504e-13,4.398952424749905e-13,0.6956431988139574,1.568785245128832,125.5157885254316,30.786203393894606,28.555978566436536
A18,A18_R2_acquisition,31,LEFT,C4,False,6.744231443165734,4.345090623903567e-13,4.3224674529294417e-13,1.328980721134873e-12,1.0094982561644404e-12,2.068305493390374e-13,4.2402125963175725e-13,0.3269491088022037,0.4281797840198885,30.962211699719578,-105.00900905924686,24.039661365261416
A18,A18_R2_acquisition,32,LEFT,C3,False,7.571765537813142,4.0399834970205145e-13,3.681197367427916e-13,1.1643624506449837e-12,1.6130052484971373e-12,5.332974487872792e-13,1.0068926342127183e-12,0.3469695793421213,0.22821980094967118,-34.22483856296798,-88.80507238547581,-38.53119770425727
A18,A18_R2_acquisition,32,LEFT,Cz,False,7.571765537813142,1.0054631083491178e-12,6.73336731914182e-13,7.525252477890487e-13,5.861561022452326e-13,4.556509230220345e-13,3.843870553696945e-13,1.3361187698395653,1.1487327852341889,-14.024650265775167,15.640013890390774,22.108114781878186
A18,A18_R2_acquisition,32,LEFT,C4,False,7.571765537813142,4.1111295889412907e-13,4.127875589684082e-13,1.0038855787687225e-12,8.722814516988613e-13,5.173983628477114e-13,6.204791746086712e-13,0.4095217299548859,0.4732274865692264,15.556135842012228,-19.92291030717856,13.109474809995298
A18,A18_R2_acquisition,33,RIGHT,C3,False,6.89462306207754,6.058217425818894e-13,3.219041288499884e-13,1.263075244288376e-12,1.1553180532591668e-12,3.1659089112828803e-13,3.0386607479993826e-13,0.47964026317625513,0.2786281474109167,-41.908932839416735,4.0193248400167825,8.53133584214298
A18,A18_R2_acquisition,33,RIGHT,Cz,False,6.89462306207754,7.960728284387585e-13,1.0552890851833784e-12,5.875787864072721e-13,5.356370098684494e-13,6.233824949843008e-13,5.620322373725995e-13,1.3548358907004032,1.9701571507214444,45.416663689278366,9.841511127649866,8.839967973728033
A18,A18_R2_acquisition,33,RIGHT,C4,False,6.89462306207754,6.101254821794225e-13,3.8972113411230425e-13,1.038682828191318e-12,1.0493112604208965e-12,3.000768099741344e-13,3.142538223561279e-13,0.5874030701382134,0.371406606230434,-36.771422365388105,-4.7244611748623715,-1.023260608638934
A18,A18_R2_acquisition,34,LEFT,C3,False,7.056029367902705,5.965765082989338e-13,7.60341644407507e-13,1.0435359443980478e-12,1.2391344654626521e-12,2.460932336550177e-13,1.0042408755126907e-12,0.5716875508711512,0.6136070504048328,7.332589186139113,-308.0733389526961,-18.743822109302915
A18,A18_R2_acquisition,34,LEFT,Cz,False,7.056029367902705,7.500757753430172e-13,8.545597204586447e-13,6.830395717044468e-13,5.495740322148902e-13,5.989920035481442e-13,2.840954251488688e-13,1.0981439530235257,1.5549492340724378,41.59794167159848,52.57108217371477,19.539942489204353
A18,A18_R2_acquisition,34,LEFT,C4,False,7.056029367902705,5.917917356036933e-13,5.094643926110352e-13,1.0597590293915226e-12,9.44729115199782e-13,4.525627600664318e-13,4.672473176299882e-13,0.5584210364723006,0.5392703415341431,-3.429436516062804,-3.244756055801156,10.854346224139917
A18,A18_R2_acquisition,35,LEFT,C3,False,7.602972268195065,4.1675442587937503e-13,5.993402627846679e-13,1.8478724503519388e-12,1.3024852822323391e-12,7.708270190028888e-13,4.927357436041327e-13,0.22553203052515966,0.4601512746136019,104.02923413677546,36.077001524736886,29.514329737191943
A18,A18_R2_acquisition,35,LEFT,Cz,False,7.602972268195065,8.730795659841803e-13,3.0627207355384717e-13,7.646747910735911e-13,8.046871678129172e-13,7.618554157966023e-13,4.973139376553625e-13,1.141765854159244,0.3806101126059621,-66.66478409566469,34.72331792307771,-5.2326004736143235
A18,A18_R2_acquisition,35,LEFT,C4,False,7.602972268195065,3.022283941278253e-13,6.652518513499026e-13,9.012102946027127e-13,1.0850578799013204e-12,4.3179853181014915e-13,3.9622908148333056e-13,0.335358346368046,0.6131026405802457,82.82015259801626,8.237510715404094,-20.400076031050517
A18,A18_R2_acquisition,36,LEFT,C3,False,7.148805839643051,9.851967331338934e-13,2.545933081452036e-13,1.258627999418986e-12,1.5819623322919315e-12,3.8017958728691685e-13,1.9373157370180466e-12,0.7827545021949971,0.1609351265502961,-79.43989768196766,-409.57910466560065,-25.689427934401966
A18,A18_R2_acquisition,36,LEFT,Cz,False,7.148805839643051,5.601803326765117e-13,2.0304849880978264e-13,5.714968356281208e-13,5.920125363051794e-13,6.976377157882329e-13,3.2226508597758533e-13,0.9801984853701396,0.3429800660591285,-65.00912099148843,53.80624087769239,-3.589818770301708
A18,A18_R2_acquisition,36,LEFT,C4,False,7.148805839643051,1.073941991462116e-12,5.488357390918581e-13,8.459519233947646e-13,8.764785112339666e-13,4.88114242293836e-13,7.520112944663387e-13,1.2695071218142495,0.6261827666706505,-50.67512770028621,-54.06460809919194,-3.608548783328052
A18,A18_R2_acquisition,37,RIGHT,C3,False,10.057517287918516,4.570577711815269e-13,3.4015318839114023e-13,1.2501085781101381e-12,1.2523846566138797e-12,6.515856725959997e-13,3.005993851017174e-13,0.3656144587636441,0.2716044041219935,-25.712893018387046,53.866483296955955,-0.18207046520570971
A18,A18_R2_acquisition,37,RIGHT,Cz,False,10.057517287918516,7.816583714377132e-13,1.1132371535124615e-12,7.490132318030422e-13,4.939509491674467e-13,2.1158905270748984e-13,3.0913979165134405e-13,1.043584196177799,2.25374028613331,115.96151938557459,-46.1038686527477,34.053107716348826
A18,A18_R2_acquisition,37,RIGHT,C4,False,10.057517287918516,3.3775121603774414e-13,4.469245354269599e-13,9.88765472870335e-13,8.03402098914841e-13,5.126675279870582e-13,1.819879084612005e-13,0.34158880473169223,0.5562899773732518,62.85369124149163,64.50176800240123,18.746950519762148
A18,A18_R2_acquisition,38,LEFT,C3,False,7.180162527568903,2.8308182028646187e-13,5.519640865626093e-13,1.6017405982133506e-12,1.4177131602567165e-12,7.293770377932521e-13,6.53029701881085e-13,0.1767338735137408,0.3893341065287571,120.29399276335496,10.467471822688276,11.489216054204165
A18,A18_R2_acquisition,38,LEFT,Cz,False,7.180162527568903,3.7854182528830977e-13,1.026320781929343e-12,5.235491118635258e-13,5.093623911110056e-13,6.459533413763235e-13,3.836066526722083e-13,0.7230302118953545,2.0149127612087017,178.67615046497167,40.61387594112245,2.709721099902908
A18,A18_R2_acquisition,38,LEFT,C4,False,7.180162527568903,4.2515835933668104e-13,6.74608840310827e-13,1.1523745931658902e-12,8.597683407055004e-13,5.142587221109578e-13,5.51949112009599e-13,0.36894110808938785,0.784640243623373,112.67357483874329,-7.329071589476917,25.391591778895428
A18,A18_R2_acquisition,39,RIGHT,C3,False,7.617507195620165,6.638202239383511e-13,6.424821993498457e-13,1.4455696324923282e-12,1.4498304523049747e-12,7.350923289543042e-13,7.736412986771557e-13,0.459210133512454,0.4431429884290348,-3.4988655325445723,-5.244099034156545,-0.2947502297278014
A18,A18_R2_acquisition,39,RIGHT,Cz,False,7.617507195620165,1.0773421672181154e-12,5.501579615477702e-13,8.226393216927424e-13,5.555705821397924e-13,2.9582516253702703e-13,4.74381173724168e-13,1.3096166677290257,0.9902575464467982,-24.385694619786747,-60.35862860881281,32.46486431057094
A18,A18_R2_acquisition,39,RIGHT,C4,False,7.617507195620165,4.429145574039022e-13,5.745111161206135e-13,1.1379206876662529e-12,8.986560087529038e-13,5.948044731194015e-13,6.415642989830886e-13,0.3892314835335932,0.6393003669088939,64.2468284181637,-7.861377642044149,21.026481151692035
A18,A18_R2_acquisition,40,RIGHT,C3,False,8.312208529546247,2.1659328702018286e-13,4.1610290585258937e-13,1.1352640131902863e-12,1.304244676362253e-12,7.445327925768976e-13,4.151244475283634e-13,0.19078671084756632,0.3190374577668716,67.22205459151415,44.24363148712646,-14.884701814611567
A18,A18_R2_acquisition,40,RIGHT,Cz,False,8.312208529546247,7.48093071122188e-13,8.067920794287244e-13,4.92599132654082e-13,5.842813086352298e-13,1.2369710665768783e-12,5.394337604026802e-13,1.5186650189405055,1.380828151619701,-9.076186361161216,56.390753593333606,-18.61192395674188
A18,A18_R2_acquisition,40,RIGHT,C4,False,8.312208529546247,4.862137031220354e-13,4.095983303270914e-13,1.2730520976589275e-12,1.1318376635669008e-12,2.4444446018020867e-12,5.811823086776526e-13,0.3819275770537243,0.3618878780162459,-5.246989283169653,76.22436163007357,11.09258877556639
A18,A18_R3_onlineT,1,RIGHT,C3,False,7.014556655742262,7.419827698933779e-13,4.2198276993531434e-13,2.2715956892888646e-12,2.0156719942098916e-12,6.43499732699061e-13,3.8369765381570387e-13,0.3266350492704358,0.2093509118286501,-35.906782723944886,40.37330020226382,11.266252013318942
A18,A18_R3_onlineT,1,RIGHT,Cz,False,7.014556655742262,4.638146187632804e-13,4.991669481940218e-13,5.894331672448131e-13,4.3071291068105003e-13,3.1454739679867575e-13,3.518182023449453e-13,0.7868824568038624,1.1589319377604241,47.28145579299635,-11.84902686386704,26.927608655900546
A18,A18_R3_onlineT,1,RIGHT,C4,False,7.014556655742262,1.0306604363244465e-12,4.802796790151418e-13,1.298697954252024e-12,9.9185305707062e-13,2.952811182713183e-13,4.351246662501218e-13,0.7936105796963762,0.4842246294361584,-38.98460506645266,-47.359461653863214,23.62711792813512
A18,A18_R3_onlineT,2,LEFT,C3,False,7.762125413232497,1.0032022566668028e-12,2.2932848719023053e-13,1.6356937627937374e-12,2.1027678351792057e-12,3.304041002522833e-13,3.7323120697306153e-13,0.6133191184597723,0.10906029821912618,-82.21801751541527,-12.962038512257315,-28.55510505754535
A18,A18_R3_onlineT,2,LEFT,Cz,False,7.762125413232497,2.617611163466228e-13,3.25534262978951e-13,6.810235675960495e-13,7.283518098015754e-13,2.1692752920105374e-13,3.1637360838894427e-13,0.3843642552204404,0.44694645993621707,16.28200433983763,-45.84299630118475,-6.949574795566952
A18,A18_R3_onlineT,2,LEFT,C4,False,7.762125413232497,1.0245677142246627e-12,3.520743092955107e-13,7.070173115174463e-13,1.072785785908043e-12,3.3386259933230373e-13,3.2207784487723356e-13,1.4491409156950759,0.3281869632505457,-77.35299861482885,3.5298216927079156,-51.734019582287274
A18,A18_R3_onlineT,3,RIGHT,C3,False,9.422539013436094,4.142878922474032e-13,7.012217568874116e-13,2.221072177092421e-12,2.5246257538651366e-12,4.926855406005793e-13,5.949045502273391e-13,0.18652608254709785,0.27775275436918095,48.90826557677175,-20.7473126778098,-13.666983896493369
A18,A18_R3_onlineT,3,RIGHT,Cz,False,9.422539013436094,7.897975274380045e-13,6.630646934499262e-13,8.667580472135117e-13,5.586347230112903e-13,5.639269840051013e-13,2.93424840298833e-13,0.9112087623265537,1.186937843526288,30.259704756978643,47.96758292804469,35.54894300581211
A18,A18_R3_onlineT,3,RIGHT,C4,False,9.422539013436094,5.056729627923069e-13,7.655340400748068e-13,1.004277144170412e-12,1.257901524061977e-12,1.1720097661387932e-12,1.3794575210034745e-12,0.5035193379911285,0.6085802627877959,20.865320727466973,-17.700172887477002,-25.254421188791735
A18,A18_R3_onlineT,4,LEFT,C3,False,10.613201006606628,6.660837398237255e-13,7.744952507767725e-13,3.5894321805763662e-12,2.6606003062802056e-12,9.597119737644663e-13,3.2845489824866837e-12,0.18556799691832326,0.2910979334057121,56.86860786336841,-242.24320132248158,25.876847021163535
A18,A18_R3_onlineT,4,LEFT,Cz,False,10.613201006606628,7.694204868561004e-13,7.600785601325394e-13,9.844077771196707e-13,7.109986763489207e-13,3.1169663685224715e-13,4.015026274557648e-13,0.7816074849666338,1.069029500920664,36.77319133737571,-28.811985753342654,27.773967976028363
A18,A18_R3_onlineT,4,LEFT,C4,False,10.613201006606628,6.116858288219878e-13,6.615605154446101e-13,1.7420867555570757e-12,1.1847428568674868e-12,2.983931486821441e-13,8.752042590294262e-13,0.3511224839238193,0.5584000879260886,59.03284850515041,-193.3057487729773,31.992889958649865
A18,A18_R3_onlineT,5,RIGHT,C3,False,9.807766378703638,6.732227356036798e-13,4.044396567586229e-13,2.333658973201384e-12,1.960140908584657e-12,1.6263898076863074e-12,7.792751838340421e-13,0.28848376876597887,0.20633193000938557,-28.47710951226367,52.08558365582514,16.005683302745965
A18,A18_R3_onlineT,5,RIGHT,Cz,False,9.807766378703638,1.294530853984196e-12,4.671476746339897e-13,6.877962191000972e-13,6.589092520799117e-13,1.0583038646892279e-12,3.645436719435022e-13,1.8821430214867156,0.7089711870935068,-62.33170492359893,65.55396950661701,4.199931057774767
A18,A18_R3_onlineT,5,RIGHT,C4,False,9.807766378703638,4.3218206673816696e-13,4.037612710099023e-13,1.3853331752414658e-12,1.3912819969463136e-12,2.8792547884687927e-12,2.2880366304954746e-12,0.3119697661631737,0.29020807564254175,-6.975576764464291,20.533721445601273,-0.42941451278035725
A18,A18_R3_onlineT,6,LEFT,C3,False,12.511923326117296,4.5172169310976547e-13,6.989893542824088e-13,3.9454208782982014e-12,3.823899735517019e-12,1.845511260550921e-12,4.441502717443917e-12,0.11449265035181973,0.1827948959513972,59.65644553575651,-140.66516484532542,3.0800552470741356
A18,A18_R3_onlineT,6,LEFT,Cz,False,12.511923326117296,9.863543117388793e-13,4.815093208972658e-13,5.948983333125089e-13,8.159912621618919e-13,3.621006614607741e-13,4.85419372691418e-13,1.658021642532881,0.5900912708569357,-64.40991747517353,-34.05647223431069,-37.164825730523546
A18,A18_R3_onlineT,6,LEFT,C4,False,12.511923326117296,4.206014192781342e-13,4.62613230766398e-13,1.053056472013375e-12,9.898669277123007e-13,5.761480529359053e-13,1.1866085407770734e-12,0.3994101270504247,0.4673489110658053,17.009780026634985,-105.95548917164871,6.0005845821601635
A18,A18_R3_onlineT,7,RIGHT,C3,False,8.316912366733657,3.068910210333087e-13,6.104530528345049e-13,2.68689957221325e-12,2.6391347354941058e-12,9.751381208077242e-13,1.5483642636013386e-12,0.11421752573376487,0.23130802858392688,102.51535576343502,-58.78409740753454,1.7776934133715792
A18,A18_R3_onlineT,7,RIGHT,Cz,False,8.316912366733657,7.579344215716056e-13,5.844511008461549e-13,7.821435014039403e-13,6.431219728357462e-13,3.9100494382217113e-13,5.241735506143861e-13,0.9690477773082821,0.908771781298513,-6.22012633651535,-34.05803657888786,17.774427367695544
A18,A18_R3_onlineT,7,RIGHT,C4,False,8.316912366733657,5.647965169450171e-13,3.511755672181967e-13,1.2933669429850876e-12,1.6266729196901262e-12,6.608798061043084e-13,2.612682450268022e-12,0.43668698972734543,0.2158857893110399,-50.56280713885415,-295.33398147978147,-25.7704109814164
A18,A18_R3_onlineT,8,LEFT,C3,False,7.864649625360639,1.0252146237962582e-12,4.758166566910886e-13,2.88564204571116e-12,3.071390800624441e-12,3.1264734672640725e-13,4.934155238699295e-13,0.35528128837740036,0.15491895612709097,-56.39540803440031,-57.81855468669932,-6.4369991832269555
A18,A18_R3_onlineT,8,LEFT,Cz,False,7.864649625360639,8.752423210477382e-13,8.923985366379426e-13,7.692969179480001e-13,5.82419746971891e-13,8.942759380541478e-13,2.6740222643674186e-13,1.1377171812703133,1.5322257551837641,34.67545189683819,70.0984656907373,24.291943281740913
A18,A18_R3_onlineT,8,LEFT,C4,False,7.864649625360639,7.657637769394296e-13,4.758951009104744e-13,9.558483097041247e-13,1.2766978040705406e-12,2.1268680988769383e-13,3.922082711255866e-13,0.8011352524925902,0.37275469527178734,-53.47168981616684,-84.40648544810394,-33.56698872708498
A18,A18_R3_onlineT,9,LEFT,C3,False,10.393953923828743,3.0131896922257684e-13,5.899938389072794e-13,2.2061322356915603e-12,3.1914899411908582e-12,5.413107080739129e-13,4.00088989292493e-12,0.13658246062848622,0.18486470262448382,35.350250518131055,-639.1115367292218,-44.66448971452593
